Date,Time,Open,High,Low,Close,Volume
2016.09.06,00:00,103.501,103.800,101.243,101.583,93606
2016.09.07,00:00,101.585,101.850,101.196,101.831,82005
2016.09.08,00:00,101.837,102.590,101.405,102.297,90085
2016.09.09,00:00,102.298,103.049,101.959,102.661,87585
2016.09.11,00:00,102.553,102.619,102.297,102.465,6353
2016.09.12,00:00,102.466,102.658,101.552,101.732,98622
2016.09.13,00:00,101.729,102.742,101.415,102.490,98064
2016.09.14,00:00,102.496,103.350,102.244,102.548,89571
2016.09.15,00:00,102.550,102.751,101.725,101.980,94632
2016.09.16,00:00,101.981,102.454,101.767,102.254,72609
2016.09.18,00:00,102.136,102.408,102.135,102.310,6230
2016.09.19,00:00,102.309,102.364,101.575,101.894,66328
2016.09.20,00:00,101.895,102.056,101.491,101.606,71530
2016.09.21,00:00,101.607,102.777,100.241,100.386,119502
2016.09.22,00:00,100.390,100.924,100.093,100.830,74909
2016.09.23,00:00,100.832,101.238,100.667,100.969,75042
2016.09.25,00:00,100.950,101.051,100.845,100.909,3323
2016.09.26,00:00,100.380,100.540,100.230,100.290,2299
2016.09.27,00:00,100.280,100.970,100.070,100.360,9575
2016.09.28,00:00,100.604,100.685,100.444,100.495,11341
2016.09.29,00:00,100.494,101.834,100.488,101.599,82657
2016.09.30,00:00,101.599,101.775,100.741,101.214,97594
2016.10.01,00:00,101.213,101.443,101.145,101.399,22804
2016.10.02,00:00,101.206,101.581,101.161,101.531,5511
2016.10.03,00:00,101.332,101.646,101.161,101.435,47521
2016.10.04,00:00,101.459,102.659,101.388,102.658,80267
2016.10.05,00:00,102.657,103.190,102.610,103.144,88322
2016.10.06,00:00,103.146,103.988,103.146,103.971,73565
2016.10.07,00:00,103.969,104.152,102.854,102.960,94108
2016.10.08,00:00,102.961,103.459,102.933,102.954,25919
2016.10.09,00:00,103.249,103.341,102.942,103.026,5760
2016.10.10,00:00,102.879,103.630,102.805,103.619,44186
2016.10.11,00:00,103.618,104.064,103.506,103.801,73142
2016.10.12,00:00,103.798,103.983,103.167,103.864,83692
2016.10.13,00:00,103.864,104.629,103.416,103.494,96966
2016.10.14,00:00,103.495,103.697,103.327,103.589,13063
2016.10.15,00:00,104.331,104.335,103.787,104.171,22133
2016.10.16,00:00,104.345,104.368,104.035,104.037,4226
2016.10.17,00:00,103.572,103.572,103.572,103.572,1
2016.10.18,00:00,104.026,104.194,103.676,103.929,70518
2016.10.19,00:00,103.931,103.946,103.159,103.264,65889
2016.10.20,00:00,103.263,104.084,103.217,104.009,71684
2016.10.21,00:00,104.005,104.200,103.665,103.722,55000
2016.10.22,00:00,103.808,103.999,103.763,103.793,13590
2016.10.23,00:00,103.820,103.990,103.816,103.914,4848
2016.10.24,00:00,103.818,104.304,103.714,104.258,52285
2016.10.25,00:00,104.257,104.871,104.131,104.623,68665
2016.10.26,00:00,104.624,104.626,104.016,104.434,78170
2016.10.27,00:00,104.434,105.038,104.291,105.031,77974
2016.10.28,00:00,105.031,105.501,104.867,105.391,81346
2016.10.29,00:00,105.390,105.526,104.450,104.679,29360
2016.10.30,00:00,104.391,104.677,104.372,104.563,6796
2016.10.31,00:00,104.391,105.135,104.372,105.092,56195
2016.11.01,00:00,105.091,105.224,104.508,104.624,85246
2016.11.02,00:00,104.624,104.635,103.083,103.223,107539
2016.11.03,00:00,103.224,103.480,102.545,103.055,107380
2016.11.04,00:00,103.055,103.347,102.825,103.148,95905
2016.11.05,00:00,103.147,103.234,102.968,103.094,21511
2016.11.06,00:00,104.046,104.474,103.771,104.154,9074
2016.11.07,00:00,103.034,104.625,103.034,104.466,67972
2016.11.08,00:00,104.467,104.826,104.289,104.696,73788
2016.11.09,00:00,104.694,105.463,101.187,104.651,180489
2016.11.10,00:00,104.649,106.939,104.314,106.811,156943
2016.11.11,00:00,106.808,106.937,106.025,106.409,139050
2016.11.12,00:00,106.411,106.796,106.411,106.602,34835
2016.11.13,00:00,106.848,106.893,106.725,106.877,5977
2016.11.14,00:00,106.857,108.425,106.725,108.388,93107
2016.11.15,00:00,108.387,108.962,107.766,108.837,130679
2016.11.16,00:00,108.838,109.750,108.747,109.219,110388
2016.11.17,00:00,109.220,109.630,108.547,109.508,117186
2016.11.18,00:00,109.508,110.917,109.287,110.369,124111
2016.11.19,00:00,110.368,110.943,110.310,110.875,33080
2016.11.20,00:00,110.901,111.112,110.888,110.932,6772
2016.11.21,00:00,110.895,111.178,110.465,111.000,83398
2016.11.22,00:00,111.001,111.357,110.266,111.053,116133
2016.11.23,00:00,111.054,112.467,110.817,112.364,97095
2016.11.24,00:00,112.366,113.524,112.255,113.136,114657
2016.11.25,00:00,113.135,113.891,112.551,112.944,107658
2016.11.26,00:00,112.944,113.298,112.881,113.157,23106
2016.11.27,00:00,112.760,112.966,112.581,112.634,5598
2016.11.28,00:00,112.757,112.966,111.353,112.606,94743
2016.11.29,00:00,112.607,113.332,111.616,112.899,109143
2016.11.30,00:00,112.899,113.729,112.052,113.593,121019
2016.12.01,00:00,113.593,114.818,113.373,114.648,125915
2016.12.02,00:00,114.680,114.714,113.470,113.657,116380
2016.12.03,00:00,113.658,113.923,113.325,113.460,32669
2016.12.04,00:00,113.266,113.559,112.869,113.512,12759
2016.12.05,00:00,113.266,114.465,112.869,114.356,95811
2016.12.06,00:00,114.381,114.768,113.149,113.973,103459
2016.12.07,00:00,113.974,114.394,113.724,114.015,85712
2016.12.08,00:00,114.017,114.371,113.123,114.124,106190
2016.12.09,00:00,114.120,115.270,113.929,115.071,103460
2016.12.10,00:00,115.078,115.363,115.005,115.232,28548
2016.12.11,00:00,115.401,115.535,115.354,115.411,6121
2016.12.12,00:00,115.401,116.117,115.152,115.445,80717
2016.12.13,00:00,115.453,115.594,114.722,115.116,108323
2016.12.14,00:00,115.114,115.342,114.766,115.018,93571
2016.12.15,00:00,115.021,118.658,114.889,118.253,153737
2016.12.16,00:00,118.247,118.630,117.783,118.173,122368
2016.12.17,00:00,118.172,118.402,117.463,117.886,41823
2016.12.18,00:00,117.951,117.958,117.709,117.799,7272
2016.12.19,00:00,117.951,117.958,116.979,117.186,72292
2016.12.20,00:00,118.017,118.202,117.819,118.070,27716
2016.12.21,00:00,118.070,118.160,117.104,117.251,95380
2016.12.22,00:00,117.250,117.869,117.249,117.664,80348
2016.12.23,00:00,117.663,117.686,117.262,117.392,68858
2016.12.24,00:00,117.388,117.402,117.167,117.245,19557
2016.12.26,00:00,117.161,117.363,116.995,117.121,45650
2016.12.27,00:00,117.127,117.558,117.127,117.507,44919
2016.12.28,00:00,117.510,117.807,117.365,117.681,62826
2016.12.29,00:00,117.674,117.735,116.226,116.700,96654
2016.12.30,00:00,116.692,117.187,116.040,116.727,107495
2016.12.31,00:00,116.724,117.034,116.424,116.824,32902
2017.01.02,00:00,116.786,117.488,116.786,117.363,21632
2017.01.03,00:00,117.364,118.342,117.205,118.240,88912
2017.01.04,00:00,118.241,118.599,117.095,117.171,114982
2017.01.05,00:00,117.172,117.748,115.574,116.016,139060
2017.01.06,00:00,116.010,116.744,115.064,116.578,124982
2017.01.07,00:00,116.583,117.174,116.369,116.932,32304
2017.01.09,00:00,117.003,117.526,116.145,116.407,72003
2017.01.10,00:00,116.408,116.550,115.191,115.618,125602
2017.01.11,00:00,115.617,116.592,115.279,116.566,112218
2017.01.12,00:00,116.567,116.862,113.748,114.233,159910
2017.01.13,00:00,114.232,115.360,113.803,115.297,132403
2017.01.14,00:00,115.298,115.437,114.318,114.424,39117
2017.01.16,00:00,114.315,114.461,113.618,113.988,78400
2017.01.17,00:00,113.987,114.274,112.722,112.955,130860
2017.01.18,00:00,112.952,113.630,112.562,113.335,124643
2017.01.19,00:00,113.336,115.519,113.178,115.490,136105
2017.01.20,00:00,115.488,115.612,114.529,115.198,131053
2017.01.21,00:00,115.198,115.269,114.206,114.594,49745
2017.01.23,00:00,114.261,114.416,113.164,113.746,92800
2017.01.24,00:00,113.747,113.748,112.519,113.104,132856
2017.01.25,00:00,113.103,113.982,112.895,113.795,120205
2017.01.26,00:00,113.796,114.464,113.046,114.278,125593
2017.01.27,00:00,114.275,115.368,114.177,115.082,122399
2017.01.28,00:00,115.081,115.271,114.893,115.019,29666
2017.01.30,00:00,114.747,114.947,114.167,114.267,79706
2017.01.31,00:00,114.268,114.331,112.283,112.336,128194
2017.02.01,00:00,112.336,113.757,112.076,113.713,122148
2017.02.02,00:00,113.713,113.947,112.045,112.300,135454
2017.02.03,00:00,112.302,113.475,112.223,112.728,113329
2017.02.04,00:00,112.693,113.070,112.308,112.545,35121
2017.02.06,00:00,112.439,112.768,111.986,112.381,79938
2017.02.07,00:00,112.379,112.577,111.588,112.488,113426
2017.02.08,00:00,112.486,112.573,111.626,111.772,114128
2017.02.09,00:00,111.773,112.837,111.658,112.765,111664
2017.02.10,00:00,112.765,113.849,112.716,113.525,113730
2017.02.11,00:00,113.513,113.620,112.855,113.145,36387
2017.02.13,00:00,113.507,114.160,113.433,113.927,74727
2017.02.14,00:00,113.929,114.056,113.243,113.652,104515
2017.02.15,00:00,113.642,114.951,113.632,114.649,108629
2017.02.16,00:00,114.646,114.689,113.476,113.578,118884
2017.02.17,00:00,113.579,113.592,112.612,112.814,120858
2017.02.18,00:00,112.815,112.969,112.727,112.771,29485
2017.02.20,00:00,112.872,113.230,112.786,113.099,61810
2017.02.21,00:00,113.103,113.771,113.046,113.488,89920
2017.02.22,00:00,113.490,113.723,112.902,113.118,104846
2017.02.23,00:00,113.117,113.644,112.638,112.777,113565
2017.02.24,00:00,112.781,112.949,112.049,112.413,104400
2017.02.25,00:00,112.416,112.440,111.931,112.036,31092
2017.02.27,00:00,112.121,112.484,111.913,112.290,70959
2017.02.28,00:00,112.272,112.837,111.955,112.053,105228
2017.03.01,00:00,112.049,114.011,111.686,113.868,135004
2017.03.02,00:00,113.914,114.534,113.468,114.531,107029
2017.03.03,00:00,114.531,114.586,114.067,114.414,104298
2017.03.04,00:00,114.427,114.742,113.805,113.961,36622
2017.03.06,00:00,113.881,114.129,113.552,113.793,68802
2017.03.07,00:00,113.792,114.145,113.722,114.047,88216
2017.03.08,00:00,114.046,114.747,113.604,114.512,94364
2017.03.09,00:00,114.513,114.930,114.259,114.840,114128
2017.03.10,00:00,114.839,115.498,114.653,115.000,112838
2017.03.11,00:00,114.999,115.158,114.650,114.709,38392
2017.03.13,00:00,114.721,114.912,114.477,114.654,74986
2017.03.14,00:00,114.653,115.191,114.538,114.690,95148
2017.03.15,00:00,114.691,114.878,114.513,114.754,93421
2017.03.16,00:00,114.752,114.792,112.899,113.274,127196
2017.03.17,00:00,113.274,113.485,112.733,112.811,97566
2017.03.18,00:00,112.812,112.812,112.559,112.654,24975
2017.03.20,00:00,112.585,112.890,112.452,112.773,58084
2017.03.21,00:00,112.773,112.859,112.046,112.106,99488
2017.03.22,00:00,112.108,112.108,110.743,110.993,137441
2017.03.23,00:00,110.990,111.572,110.622,111.011,118804
2017.03.24,00:00,111.009,111.475,110.750,111.125,119901
2017.03.25,00:00,111.124,111.320,110.620,111.291,39329
2017.03.27,00:00,110.900,111.034,110.104,110.441,87820
2017.03.28,00:00,110.442,110.821,110.172,110.244,101673
2017.03.29,00:00,110.248,111.310,110.237,111.007,113925
2017.03.30,00:00,111.006,111.524,110.875,111.313,102739
2017.03.31,00:00,111.312,112.191,111.218,111.425,109357
2017.04.01,00:00,111.425,111.521,111.236,111.378,24234
2017.04.03,00:00,111.355,111.580,110.915,110.991,70231
2017.04.04,00:00,110.987,111.076,110.263,110.522,109266
2017.04.05,00:00,110.521,111.429,110.496,111.156,99831
2017.04.06,00:00,111.155,111.447,110.284,110.835,119660
2017.04.07,00:00,110.844,111.134,110.127,110.718,124404
2017.04.08,00:00,110.717,111.359,110.638,111.056,32818
2017.04.10,00:00,111.025,111.573,111.003,111.132,65030
2017.04.11,00:00,111.130,111.199,109.627,109.727,99716
2017.04.12,00:00,109.729,109.915,109.342,109.502,110048
2017.04.13,00:00,109.501,109.860,108.717,109.201,118748
2017.04.14,00:00,109.206,109.269,108.561,108.571,71531
2017.04.15,00:00,108.570,108.647,108.542,108.550,6938
2017.04.17,00:00,108.694,108.805,108.126,108.363,57678
2017.04.18,00:00,108.363,109.216,108.305,108.696,94609
2017.04.19,00:00,108.698,109.174,108.314,108.952,100013
2017.04.20,00:00,108.956,109.442,108.681,109.180,100914
2017.04.21,00:00,109.179,109.480,108.977,109.090,89953
2017.04.22,00:00,109.088,109.319,108.874,109.026,28730
2017.04.24,00:00,110.544,110.548,109.847,109.887,87690
2017.04.25,00:00,109.885,110.879,109.588,110.865,98896
2017.04.26,00:00,110.866,111.733,110.811,111.594,104123
2017.04.27,00:00,111.591,111.774,110.866,111.202,116967
2017.04.28,00:00,111.201,111.709,111.036,111.446,99204
2017.04.29,00:00,111.444,111.566,111.344,111.490,25369
2017.05.01,00:00,111.251,111.908,111.202,111.627,44366
2017.05.02,00:00,111.626,112.300,111.589,112.116,94932
2017.05.03,00:00,112.111,112.490,111.956,112.328,77928
2017.05.04,00:00,112.329,113.042,112.242,112.738,96976
2017.05.05,00:00,112.735,112.793,112.083,112.633,105771
2017.05.06,00:00,112.631,112.796,112.439,112.631,27642
2017.05.08,00:00,112.952,112.962,112.390,112.761,78765
2017.05.09,00:00,112.761,114.219,112.732,114.089,96559
2017.05.10,00:00,114.088,114.321,113.622,114.036,105322
2017.05.11,00:00,114.036,114.362,113.453,113.721,95108
2017.05.12,00:00,113.724,114.018,113.203,113.245,99369
2017.05.13,00:00,113.246,113.433,113.194,113.331,22852
2017.05.15,00:00,113.141,113.722,113.141,113.602,66828
2017.05.16,00:00,113.605,113.844,112.958,113.000,92294
2017.05.17,00:00,113.011,113.314,111.257,111.272,118214
2017.05.18,00:00,111.272,111.514,110.229,111.072,151523
2017.05.19,00:00,111.070,111.729,110.713,111.535,126088
2017.05.20,00:00,111.532,111.558,111.074,111.231,27972
2017.05.22,00:00,111.015,111.600,110.975,111.057,71049
2017.05.23,00:00,111.056,111.337,110.856,111.088,102941
2017.05.24,00:00,111.091,112.083,111.046,112.031,104761
2017.05.25,00:00,112.027,112.117,111.472,111.863,97976
2017.05.26,00:00,111.858,111.880,110.873,111.225,99264
2017.05.27,00:00,111.226,111.422,111.158,111.307,18772
2017.05.29,00:00,111.207,111.460,111.153,111.282,45504
2017.05.30,00:00,111.282,111.344,110.766,110.969,88494
2017.05.31,00:00,110.968,111.220,110.526,110.529,86517
2017.06.01,00:00,110.532,111.476,110.477,111.236,98986
2017.06.02,00:00,111.241,111.703,110.398,110.458,93344
2017.06.03,00:00,110.456,110.567,110.325,110.358,23791
2017.06.05,00:00,110.341,110.724,110.303,110.448,59116
2017.06.06,00:00,110.447,110.543,109.277,109.385,90057
2017.06.07,00:00,109.384,109.661,109.109,109.317,92072
2017.06.08,00:00,109.318,110.380,109.317,110.116,98570
2017.06.09,00:00,110.114,110.804,109.741,110.678,104529
2017.06.10,00:00,110.679,110.695,110.125,110.313,29995
2017.06.12,00:00,110.308,110.433,109.745,109.811,63865
2017.06.13,00:00,109.807,110.266,109.625,109.952,85496
2017.06.14,00:00,109.950,110.336,108.924,108.936,88412
2017.06.15,00:00,108.932,110.775,108.809,110.613,123099
2017.06.16,00:00,110.611,111.410,110.515,110.671,103356
2017.06.17,00:00,110.672,110.906,110.655,110.828,23343
2017.06.19,00:00,110.877,111.383,110.724,111.263,61021
2017.06.20,00:00,111.262,111.781,111.236,111.660,96345
2017.06.21,00:00,111.657,111.726,111.062,111.562,97028
2017.06.22,00:00,111.572,111.613,110.944,111.353,109149
2017.06.23,00:00,111.352,111.438,111.148,111.260,89467
2017.06.24,00:00,111.261,111.319,111.189,111.260,19775
2017.06.26,00:00,111.146,111.720,111.143,111.428,61535
2017.06.27,00:00,111.429,112.237,111.380,112.212,101735
2017.06.28,00:00,112.210,112.460,111.824,112.132,128463
2017.06.29,00:00,112.128,112.920,112.112,112.598,113060
2017.06.30,00:00,112.604,112.606,111.725,112.344,131005
2017.07.01,00:00,112.340,112.598,112.272,112.278,28735
2017.07.03,00:00,112.102,113.311,112.071,113.290,76739
2017.07.04,00:00,113.289,113.465,112.734,113.120,104073
2017.07.05,00:00,113.120,113.680,112.818,113.273,108511
2017.07.06,00:00,113.273,113.518,112.879,113.172,115180
2017.07.07,00:00,113.186,113.988,113.097,113.983,111067
2017.07.08,00:00,113.979,114.172,113.861,113.921,24255
2017.07.10,00:00,113.875,114.295,113.870,114.187,73000
2017.07.11,00:00,114.185,114.489,113.983,114.468,93185
2017.07.12,00:00,114.465,114.487,112.920,113.034,116179
2017.07.13,00:00,113.035,113.518,112.855,113.400,107295
2017.07.14,00:00,113.398,113.569,112.260,112.602,100488
2017.07.15,00:00,112.602,112.697,112.475,112.518,21275
2017.07.17,00:00,112.455,112.861,112.322,112.798,67353
2017.07.18,00:00,112.799,112.847,111.680,111.811,106460
2017.07.19,00:00,111.812,112.226,111.549,111.673,94235
2017.07.20,00:00,111.675,112.410,111.615,111.742,112175
2017.07.21,00:00,111.743,112.070,111.080,111.122,104641
2017.07.22,00:00,111.121,111.232,111.007,111.106,24815
2017.07.24,00:00,111.100,111.181,110.616,111.085,76779
2017.07.25,00:00,111.084,111.630,110.822,111.615,94938
2017.07.26,00:00,111.615,112.080,111.533,111.987,100684
2017.07.27,00:00,111.985,112.183,110.774,111.583,133822
2017.07.28,00:00,111.582,111.704,110.830,110.936,135875
2017.07.29,00:00,110.935,110.984,110.544,110.621,31746
2017.07.31,00:00,110.654,110.765,110.303,110.500,81530
2017.08.01,00:00,110.499,110.583,109.920,110.131,123204
2017.08.02,00:00,110.133,110.977,110.097,110.368,118819
2017.08.03,00:00,110.368,110.817,109.944,110.036,117114
2017.08.04,00:00,110.034,111.042,109.841,110.884,114648
2017.08.05,00:00,110.885,110.918,110.581,110.648,28067
2017.08.07,00:00,110.707,110.913,110.640,110.818,66008
2017.08.08,00:00,110.813,110.854,110.243,110.748,69660
2017.08.09,00:00,110.747,110.786,109.553,109.959,106481
2017.08.10,00:00,109.963,110.173,109.317,109.328,93771
2017.08.11,00:00,109.332,109.446,108.732,109.138,111151
2017.08.12,00:00,109.142,109.190,108.911,109.159,26793
2017.08.14,00:00,109.150,109.796,109.043,109.465,69348
2017.08.15,00:00,109.463,110.842,109.419,110.544,103726
2017.08.16,00:00,110.544,110.942,110.386,110.801,87226
2017.08.17,00:00,110.799,110.883,109.615,109.885,121147
2017.08.18,00:00,109.883,110.016,108.598,108.790,116864
2017.08.19,00:00,108.790,109.591,108.674,109.139,37896
2017.08.21,00:00,109.362,109.414,108.671,108.770,65907
2017.08.22,00:00,108.773,109.537,108.630,109.441,87812
2017.08.23,00:00,109.444,109.819,109.001,109.007,81219
2017.08.24,00:00,109.008,109.455,108.841,109.334,95273
2017.08.25,00:00,109.329,109.836,109.174,109.273,95768
2017.08.26,00:00,109.271,109.369,109.104,109.325,26722
2017.08.28,00:00,109.169,109.404,109.019,109.205,60956
2017.08.29,00:00,109.203,109.366,108.263,108.731,117352
2017.08.30,00:00,108.730,110.432,108.717,110.254,106117
2017.08.31,00:00,110.251,110.665,110.019,110.088,104681
2017.09.01,00:00,110.087,110.466,109.556,110.182,102560
2017.09.02,00:00,110.175,110.306,110.019,110.220,23847
2017.09.04,00:00,109.501,109.923,109.376,109.522,58410
2017.09.05,00:00,109.522,109.827,108.834,108.860,92503
2017.09.06,00:00,108.858,109.168,108.444,108.811,102958
2017.09.07,00:00,108.814,109.391,108.369,108.404,104265
2017.09.08,00:00,108.404,108.695,107.312,107.911,119006
2017.09.09,00:00,107.915,107.915,107.623,107.816,25662
2017.09.11,00:00,108.196,108.920,108.127,108.883,71552
2017.09.12,00:00,108.885,110.094,108.856,109.910,90318
2017.09.13,00:00,109.911,110.587,109.856,110.587,89962
2017.09.14,00:00,110.587,111.031,110.307,110.697,94768
2017.09.15,00:00,110.696,111.327,109.551,111.040,110603
2017.09.16,00:00,111.041,111.090,110.752,110.828,22079
2017.09.18,00:00,111.064,111.567,110.990,111.562,64737
2017.09.19,00:00,111.560,111.873,111.196,111.473,111846
2017.09.20,00:00,111.475,111.826,111.228,111.418,84408
2017.09.21,00:00,111.417,112.709,111.102,112.442,114921
2017.09.22,00:00,112.442,112.587,111.647,111.928,101558
2017.09.23,00:00,111.927,112.151,111.915,111.977,21436
2017.09.25,00:00,112.152,112.522,111.772,111.819,81305
2017.09.26,00:00,111.817,112.294,111.468,112.274,107877
2017.09.27,00:00,112.273,113.250,111.992,112.628,109881
2017.09.28,00:00,112.627,113.196,112.370,112.732,122138
2017.09.29,00:00,112.728,112.751,112.210,112.559,97979
2017.09.30,00:00,112.557,112.689,112.420,112.460,25573
2017.10.02,00:00,112.650,113.054,112.437,112.705,75055
2017.10.03,00:00,112.708,113.188,112.545,112.755,102247
2017.10.04,00:00,112.754,112.944,112.317,112.727,97454
2017.10.05,00:00,112.726,112.931,112.407,112.631,95224
2017.10.06,00:00,112.633,113.431,112.621,112.795,96338
2017.10.07,00:00,112.797,112.884,112.585,112.585,27023
2017.10.09,00:00,112.578,112.741,112.323,112.672,54911
2017.10.10,00:00,112.674,112.822,111.984,112.012,110393
2017.10.11,00:00,112.015,112.577,111.999,112.262,93667
2017.10.12,00:00,112.259,112.558,112.199,112.277,104659
2017.10.13,00:00,112.277,112.415,111.680,111.917,102648
2017.10.14,00:00,111.918,111.972,111.743,111.770,25363
2017.10.16,00:00,111.758,112.071,111.647,111.734,63765
2017.10.17,00:00,111.732,112.472,111.668,112.331,100091
2017.10.18,00:00,112.330,113.011,112.124,112.964,101058
2017.10.19,00:00,112.964,113.142,112.293,112.501,118621
2017.10.20,00:00,112.500,113.514,112.413,113.413,111899
2017.10.21,00:00,113.414,113.563,113.251,113.498,26299
2017.10.23,00:00,113.866,114.093,113.616,113.684,84635
2017.10.24,00:00,113.688,113.990,113.237,113.942,116114
2017.10.25,00:00,113.941,114.238,113.530,113.663,132122
2017.10.26,00:00,113.664,113.955,113.334,113.934,127432
2017.10.27,00:00,113.928,114.444,113.696,113.844,126159
2017.10.28,00:00,113.843,113.997,113.639,113.648,26547
2017.10.30,00:00,113.714,113.829,113.366,113.419,73793
2017.10.31,00:00,113.419,113.527,112.953,113.431,107724
2017.11.01,00:00,113.431,114.274,113.349,113.960,105884
2017.11.02,00:00,113.960,114.237,113.531,113.838,121651
2017.11.03,00:00,113.838,114.286,113.630,114.264,95999
2017.11.04,00:00,114.264,114.421,113.999,114.045,27596
2017.11.06,00:00,114.008,114.727,113.947,114.120,74314
2017.11.07,00:00,114.120,114.332,113.691,114.229,93728
2017.11.08,00:00,114.228,114.292,113.387,113.493,93855
2017.11.09,00:00,113.494,114.060,113.235,113.443,106438
2017.11.10,00:00,113.443,113.685,113.085,113.321,111348
2017.11.11,00:00,113.322,113.600,113.215,113.498,27319
2017.11.13,00:00,113.461,113.707,113.239,113.465,65047
2017.11.14,00:00,113.463,113.904,113.429,113.490,80267
2017.11.15,00:00,113.482,113.569,112.470,112.664,106634
2017.11.16,00:00,112.663,113.323,112.662,112.845,102974
2017.11.17,00:00,112.845,113.136,112.325,112.419,98916
2017.11.18,00:00,112.419,112.489,111.938,112.064,30464
2017.11.20,00:00,112.122,112.337,111.880,112.325,79264
2017.11.21,00:00,112.322,112.712,112.168,112.236,88188
2017.11.22,00:00,112.236,112.516,111.773,111.793,94139
2017.11.23,00:00,111.794,111.850,111.062,111.251,86561
2017.11.24,00:00,111.250,111.551,111.124,111.356,81828
2017.11.25,00:00,111.356,111.614,111.356,111.496,23406
2017.11.27,00:00,111.498,111.685,110.874,111.100,75854
2017.11.28,00:00,111.098,111.394,110.835,111.370,95009
2017.11.29,00:00,111.369,112.082,111.054,112.067,112668
2017.11.30,00:00,112.066,112.474,111.685,111.946,134703
2017.12.01,00:00,111.946,112.757,111.730,112.682,143450
2017.12.02,00:00,112.683,112.869,111.410,112.083,57674
2017.12.04,00:00,112.793,113.084,112.643,112.939,104919
2017.12.05,00:00,112.940,112.995,112.359,112.750,124394
2017.12.06,00:00,112.746,112.859,111.986,112.310,141952
2017.12.07,00:00,112.311,112.791,112.147,112.641,125198
2017.12.08,00:00,112.642,113.582,112.592,113.294,121360
2017.12.09,00:00,113.299,113.581,113.262,113.458,32197
2017.12.11,00:00,113.527,113.683,113.236,113.404,77735
2017.12.12,00:00,113.403,113.634,113.270,113.615,89919
2017.12.13,00:00,113.614,113.744,112.947,113.134,104614
2017.12.14,00:00,113.133,113.274,112.455,112.678,126259
2017.12.15,00:00,112.678,112.788,112.026,112.439,120103
2017.12.16,00:00,112.443,112.738,112.434,112.580,38682
2017.12.18,00:00,112.716,112.824,112.441,112.471,78091
2017.12.19,00:00,112.472,112.849,112.305,112.807,96903
2017.12.20,00:00,112.806,113.292,112.767,113.143,106369
2017.12.21,00:00,113.137,113.630,113.112,113.378,108911
2017.12.22,00:00,113.378,113.519,113.262,113.375,98894
2017.12.23,00:00,113.376,113.428,113.230,113.230,29695
2017.12.26,00:00,113.188,113.347,113.188,113.227,62242
2017.12.27,00:00,113.229,113.373,113.114,113.318,106530
2017.12.28,00:00,113.315,113.346,112.658,112.837,112581
2017.12.29,00:00,112.841,112.986,112.467,112.498,99515
2017.12.30,00:00,112.499,112.717,112.477,112.655,34306
2018.01.02,00:00,112.574,112.786,112.049,112.225,77632
2018.01.03,00:00,112.226,112.388,112.093,112.221,95350
2018.01.04,00:00,112.225,112.839,112.225,112.815,106631
2018.01.05,00:00,112.817,113.298,112.704,113.249,105430
2018.01.06,00:00,113.187,113.264,113.017,113.025,29026
2018.01.08,00:00,113.121,113.381,112.876,112.973,63967
2018.01.09,00:00,112.972,113.174,112.487,112.750,109836
2018.01.10,00:00,112.749,112.778,111.265,111.424,125955
2018.01.11,00:00,111.424,111.869,111.282,111.463,124838
2018.01.12,00:00,111.463,111.688,110.965,111.476,120367
2018.01.13,00:00,111.475,111.476,110.907,111.044,39849
2018.01.15,00:00,111.082,111.178,110.518,110.656,84951
2018.01.16,00:00,110.657,110.974,110.322,110.813,112358
2018.01.17,00:00,110.811,110.924,110.186,110.643,131945
2018.01.18,00:00,110.640,111.475,110.594,110.923,133527
2018.01.19,00:00,110.924,111.198,110.487,110.597,128392
2018.01.20,00:00,110.597,110.836,110.504,110.720,38726
2018.01.22,00:00,110.555,110.911,110.515,110.862,78876
2018.01.23,00:00,110.862,111.218,110.326,110.353,119132
2018.01.24,00:00,110.354,110.472,109.173,109.200,128009
2018.01.25,00:00,109.205,109.467,108.628,108.844,147733
2018.01.26,00:00,108.844,109.765,108.494,108.698,158129
2018.01.27,00:00,108.697,109.052,108.277,108.562,42057
2018.01.29,00:00,108.688,109.052,108.503,108.833,102411
2018.01.30,00:00,108.832,109.197,108.408,108.538,138537
2018.01.31,00:00,108.534,109.082,108.488,108.911,144322
2018.02.01,00:00,108.916,109.744,108.861,109.467,144043
2018.02.02,00:00,109.469,110.430,109.221,110.414,149552
2018.02.03,00:00,110.412,110.476,110.008,110.147,54799
2018.02.05,00:00,110.201,110.282,109.638,110.146,108540
2018.02.06,00:00,110.146,110.258,108.449,109.433,216676
2018.02.07,00:00,109.433,109.708,108.914,109.213,176135
2018.02.08,00:00,109.212,109.779,109.112,109.428,178788
2018.02.09,00:00,109.427,109.549,108.491,108.905,196236
2018.02.10,00:00,108.898,108.920,108.040,108.775,72794
2018.02.12,00:00,108.852,108.882,108.505,108.531,105271
2018.02.13,00:00,108.534,108.803,107.420,107.624,160698
2018.02.14,00:00,107.621,107.894,106.834,107.365,154761
2018.02.15,00:00,107.366,107.384,106.172,106.351,167545
2018.02.16,00:00,106.350,106.849,105.543,106.270,154015
2018.02.17,00:00,106.270,106.391,105.911,106.223,46592
2018.02.19,00:00,106.316,106.720,106.088,106.662,86579
